,zip code,state,city
1017,23503,VA,Norfolk
1018,23507,VA,Norfolk
1019,23508,VA,Norfolk
1020,23518,VA,Norfolk
1021,23603,VA,Newport News
1022,23604,VA,Fort Eustis
1023,23605,VA,Newport News
1024,23663,VA,Hampton
1025,23701,VA,Portsmouth
1026,23805,VA,Petersburg
1027,23828,VA,Branchville
1028,23837,VA,Courtland
1029,23842,VA,Disputanta
1030,35211,AL,Birmingham
1031,35214,AL,Birmingham
1032,35242,AL,Birmingham
1033,35470,AL,Livingston
1034,35481,AL,Reform
1035,35504,AL,Jasper
1036,35555,AL,Fayette
1037,35581,AL,Phil Campbell
1038,35582,AL,Red Bay
1039,35611,AL,Athens
1040,35620,AL,Elkmont
1041,35621,AL,Eva
1042,35755,AL,Langston
1043,35773,AL,Toney
1044,35802,AL,Huntsville
1045,35805,AL,Huntsville
1046,35904,AL,Gadsden
1047,35980,AL,Horton
1048,35031,AL,Blountsville
1049,35956,AL,Boaz
1050,35966,AL,Flat Rock
1051,35981,AL,Ider
1052,35010,AL,Alexander City
1053,35064,AL,Fairfield
1054,35046,AL,Clanton
1055,35053,AL,Crane Hill
1056,35063,AL,Empire
1057,35072,AL,Goodwater
1058,35078,AL,Harpersville
1059,35087,AL,Joppa
1060,35097,AL,Locust Fork
1061,35114,AL,Maylene
1062,35117,AL,Mount Olive
1063,35119,AL,New Castle
1064,35127,AL,Pleasant Grove
1065,35136,AL,Rockford
1066,35149,AL,Sycamore
1067,35180,AL,Warrior
1068,35188,AL,Woodstock
1069,35228,AL,Birmingham
1070,35401,AL,Tuscaloosa
1071,35447,AL,Carrollton
1072,35453,AL,Cottondale
1073,35457,AL,Echola
1074,35462,AL,Eutaw
1075,35466,AL,Gordo
1076,35476,AL,Northport
1077,35543,AL,Bear Creek
1078,35550,AL,Cordova
1079,35585,AL,Spruce Pine
1080,35587,AL,Townley
1081,35622,AL,Falkville
1082,35633,AL,Florence
1083,35643,AL,Hillsboro
1084,35648,AL,Lexington
1085,35651,AL,Mount Hope
1086,50322,IA,Urbandale
1087,50432,IA,Crystal Lake
1088,50169,IA,Mitchellville
1089,50170,IA,Monroe
1090,50173,IA,Montour
1091,50210,IA,New Virginia
1092,50213,IA,Osceola
1093,50223,IA,Pilot Mound
1094,50225,IA,Pleasantville
1095,50226,IA,Polk City
1096,50240,IA,Saint Charles
1097,50249,IA,Stratford
1098,50256,IA,Tracy
1099,50258,IA,Union
1100,50268,IA,What Cheer
1101,50278,IA,Zearing
1102,50453,IA,Leland
1103,50476,IA,Stacyville
1104,50840,IA,Clearfield
1105,50845,IA,Diagonal
1106,50846,IA,Fontanelle
1107,50146,IA,Linden
1108,50107,IA,Grand Junction
1109,50124,IA,Huxley
1110,50140,IA,Lamoni
1111,50153,IA,Lynnville
1112,62501,IL,Argenta
1113,62338,IL,Fowler
1114,62341,IL,Hamilton
1115,62345,IL,Kinderhook
1116,62351,IL,Mendon
1117,62352,IL,Milton
1118,62353,IL,Mount Sterling
1119,62358,IL,Niota
1120,62990,IL,Thebes
1121,62976,IL,Pulaski
1122,62977,IL,Raleigh
1123,62982,IL,Rosiclare
1124,62992,IL,Ullin
1125,62995,IL,Vienna
1126,62441,IL,Marshall
1127,62447,IL,Neoga
1128,62462,IL,Sigel
1129,62466,IL,Sumner
1130,62475,IL,West Liberty
1131,62513,IL,Blue Mound
1132,62514,IL,Boody
1133,62517,IL,Bulpitt
1134,62518,IL,Chestnut
1135,62535,IL,Forsyth
1136,62544,IL,Macon
1137,62547,IL,Mount Auburn
1138,62550,IL,Moweaqua
1139,62001,IL,Alhambra
1140,62006,IL,Batchtown
1141,62013,IL,Brussels
1142,62019,IL,Donnellson
1143,62023,IL,Eagarville
1144,50048,IA,Casey
1145,50062,IA,Melcher Dallas
1146,50073,IA,Elkhart
1147,50076,IA,Exira
1148,50115,IA,Guthrie Center
1149,50120,IA,Haverhill
1150,50123,IA,Humeston
1151,50125,IA,Indianola
1152,50132,IA,Kamrar
1153,50435,IA,Floyd
1154,50426,IA,Carpenter
1155,50430,IA,Corwith
1156,50431,IA,Coulter
1157,50450,IA,Lake Mills
1158,50452,IA,Latimer
1159,50455,IA,Mc Intire
1160,50456,IA,Manly
1161,50469,IA,Rockwell
1162,50480,IA,Titonka
1163,50211,IA,Norwalk
1164,50214,IA,Otley
1165,50233,IA,Redfield
1166,50235,IA,Rippey
1167,50237,IA,Runnells
1168,50541,IA,Gilmore City
1169,50548,IA,Humboldt
1170,50567,IA,Nemaha
1171,50569,IA,Otho
1172,50570,IA,Ottosen
1173,50606,IA,Arlington
1174,50609,IA,Beaman
1175,50643,IA,Hudson
1176,50651,IA,La Porte City
1177,50665,IA,Parkersburg
1178,50670,IA,Shell Rock
1179,50676,IA,Tripoli
1180,50648,IA,Jesup
1181,50669,IA,Reinbeck
1182,50675,IA,Traer
1183,50020,IA,Anita
1184,50021,IA,Ankeny
1185,50029,IA,Bayard
1186,50049,IA,Chariton
1187,50052,IA,Clio
1188,50112,IA,Grinnell
1189,50511,IA,Algona
1190,50531,IA,Dolliver
1191,50554,IA,Laurens
1192,50556,IA,Ledyard
1193,50561,IA,Lytton
1194,50566,IA,Moorland
1195,50576,IA,Rembrandt
1196,50585,IA,Sioux Rapids
1197,50057,IA,Columbia
1198,50064,IA,Dana
1199,50102,IA,Garden City
1200,32812,FL,Orlando
1201,32821,FL,Orlando
1202,32043,FL,Green Cove Springs
1203,32130,FL,De Leon Springs
1204,32009,FL,Bryceville
1205,32011,FL,Callahan
1206,32024,FL,Lake City
1207,32063,FL,Macclenny
1208,32082,FL,Ponte Vedra Beach
1209,32083,FL,Raiford
1210,32087,FL,Sanderson
1211,32091,FL,Starke
1212,32092,FL,Saint Augustine
1213,32134,FL,Fort Mc Coy
1214,32206,FL,Jacksonville
1215,32218,FL,Jacksonville
1216,27007,NC,Ararat
1217,27022,NC,Lawsonville
1218,27023,NC,Lewisville
1219,27024,NC,Lowgap
1220,27042,NC,Pine Hall
1221,27103,NC,Winston-Salem
1222,27209,NC,Biscoe
1223,27265,NC,High Point
1224,27306,NC,Mount Gilead
1225,27311,NC,Pelham
1226,27330,NC,Sanford
1227,27406,NC,Greensboro
1228,27409,NC,Greensboro
1229,80260,CO,Denver
1230,80264,CO,Denver
1231,80293,CO,Denver
1232,80304,CO,Boulder
1233,80002,CO,Arvada
1234,80004,CO,Arvada
1235,80022,CO,Commerce City
1236,80026,CO,Lafayette
1237,80033,CO,Wheat Ridge
1238,80860,CO,Victor
1239,80915,CO,Colorado Springs
1240,80917,CO,Colorado Springs
1241,79547,TX,Rule
1242,79102,TX,Amarillo
1243,79830,TX,Alpine
1244,79837,TX,Dell City
1245,79839,TX,Fort Hancock
1246,79845,TX,Presidio
1247,79854,TX,Valentine
1248,79934,TX,El Paso
1249,79938,TX,El Paso
1250,79411,TX,Lubbock
1251,79506,TX,Blackwell
1252,79838,TX,Fabens
1253,79852,TX,Terlingua
1254,79905,TX,El Paso
1255,79906,TX,El Paso
1256,79935,TX,El Paso
1257,23666,VA,Hampton
1258,23824,VA,Blackstone
1259,23834,VA,Colonial Heights
1260,23843,VA,Dolphin
1261,23866,VA,Ivor
1262,23872,VA,Mc Kenney
1263,23883,VA,Surry
1264,23888,VA,Wakefield
1265,23894,VA,Wilsons
1266,23898,VA,Zuni
1267,51631,IA,Braddyville
1268,60974,IL,Woodland
1269,60966,IL,Sheldon
1270,60968,IL,Thawville
1271,88312,NM,Alto
1272,88336,NM,Hondo
1273,88338,NM,Lincoln
1274,88410,NM,Amistad
1275,88419,NM,Folsom
1276,88042,NM,Hillsboro
1277,88072,NM,Vado
1278,88113,NM,Causey
1279,19951,DE,Harbeson
1280,19952,DE,Harrington
1281,19953,DE,Hartly
1282,19955,DE,Kenton
1283,19968,DE,Milton
1284,19547,PA,Oley
1285,19559,PA,Strausstown
1286,19567,PA,Womelsdorf
1287,19611,PA,Reading
1288,19736,DE,Yorklyn
1289,19808,DE,Wilmington
1290,19076,PA,Prospect Park
1291,19015,PA,Brookhaven
1292,19030,PA,Fairless Hills
1293,19038,PA,Glenside
1294,19730,DE,Odessa
1295,19732,DE,Rockland
1296,19806,DE,Wilmington
1297,19954,DE,Houston
1298,19960,DE,Lincoln
1299,19966,DE,Millsboro
1300,19136,PA,Philadelphia
1301,19081,PA,Swarthmore
1302,19086,PA,Wallingford
1303,19106,PA,Philadelphia
1304,19141,PA,Philadelphia
1305,19145,PA,Philadelphia
1306,52569,IA,Melrose
1307,52588,IA,Selma
1308,52646,IA,Oakville
1309,52656,IA,West Point
1310,52658,IA,Wever
1311,54961,WI,New London
1312,54928,WI,Caroline
1313,54933,WI,Embarrass
1314,06232,CT,Andover
1315,76569,TX,Rogers
1316,76578,TX,Thrall
1317,76624,TX,Axtell
1318,76627,TX,Blum
1319,76634,TX,Clifton
1320,76639,TX,Dawson
1321,76652,TX,Kopperl
1322,76679,TX,Purdon
1323,76802,TX,Early
1324,76828,TX,Burkett
1325,76849,TX,Junction
1326,76852,TX,Lohn
1327,76866,TX,Paint Rock
1328,76002,TX,Arlington
1329,76016,TX,Arlington
1330,76023,TX,Boyd
1331,76035,TX,Cresson
1332,76049,TX,Granbury
1333,76051,TX,Grapevine
1334,76055,TX,Itasca
1335,76063,TX,Mansfield
1336,76066,TX,Millsap
1337,76086,TX,Weatherford
1338,76087,TX,Weatherford
1339,76115,TX,Fort Worth
1340,76123,TX,Fort Worth
1341,76135,TX,Fort Worth
1342,76201,TX,Denton
1343,73753,OK,Kremlin
1344,73760,OK,Meno
1345,73762,OK,Okarche
1346,73763,OK,Okeene
1347,73764,OK,Omega
1348,73933,OK,Boise City
1349,73950,OK,Turpin
1350,73951,OK,Tyrone
1351,73038,OK,Fort Cobb
1352,73093,OK,Washington
1353,73441,OK,Leon
1354,73491,OK,Velma
1355,73650,OK,Hammon
1356,73720,OK,Bison
1357,73503,OK,Fort Sill
1358,73554,OK,Mangum
1359,73625,OK,Butler
1360,73739,OK,Goltry
1361,73851,OK,May
1362,73006,OK,Apache
1363,73007,OK,Arcadia
1364,73010,OK,Blanchard
1365,73015,OK,Carnegie
1366,73033,OK,Eakly
1367,73051,OK,Lexington
1368,73053,OK,Lookeba
1369,73061,OK,Morrison
1370,84021,UT,Duchesne
1371,84039,UT,Lapoint
1372,21046,MD,Columbia
1373,21056,MD,Gibson Island
1374,21105,MD,Maryland Line
1375,21111,MD,Monkton
1376,21122,MD,Pasadena
1377,21161,MD,White Hall
1378,21163,MD,Woodstock
1379,21206,MD,Baltimore
1380,21218,MD,Baltimore
1381,61375,IL,Varna
1382,61431,IL,Ellisville
1383,61337,IL,Malden
1384,61488,IL,Wataga
1385,61443,IL,Kewanee
1386,61465,IL,New Windsor
1387,61476,IL,Seaton
1388,61483,IL,Toulon
1389,61516,IL,Benson
1390,61523,IL,Chillicothe
1391,61524,IL,Dunfermline
1392,61534,IL,Green Valley
1393,61559,IL,Princeville
1394,61603,IL,Peoria
1395,61013,IL,Cedarville
1396,61822,IL,Champaign
1397,61831,IL,Collison
1398,61870,IL,Ridge Farm
1399,61840,IL,Dewey
1400,08836,NJ,Martinsville
1401,08840,NJ,Metuchen
1402,08848,NJ,Milford
1403,08857,NJ,Old Bridge
1404,08863,NJ,Fords
1405,08865,NJ,Phillipsburg
1406,08867,NJ,Pittstown
1407,08876,NJ,Somerville
1408,08880,NJ,South Bound Brook
1409,08887,NJ,Three Bridges
1410,08889,NJ,Whitehouse Station
1411,08105,NJ,Camden
1412,21403,MD,Annapolis
1413,21405,MD,Annapolis
1414,21162,MD,White Marsh
1415,21128,MD,Perry Hall
1416,21155,MD,Upperco
1417,21157,MD,Westminster
1418,21214,MD,Baltimore
1419,21223,MD,Baltimore
1420,21224,MD,Baltimore
1421,21226,MD,Curtis Bay
1422,21230,MD,Baltimore
1423,21237,MD,Rosedale
1424,21402,MD,Annapolis
1425,21524,MD,Corriganville
1426,21530,MD,Flintstone
1427,21536,MD,Grantsville
1428,21539,MD,Lonaconing
1429,21541,MD,Mc Henry
1430,78880,TX,Rocksprings
1431,78883,TX,Tarpley
1432,78949,TX,Muldoon
1433,78959,TX,Waelder
1434,78744,TX,Austin
1435,78748,TX,Austin
1436,78829,TX,Batesville
1437,78830,TX,Big Wells
1438,78838,TX,Concan
1439,78756,TX,Austin
1440,78140,TX,Nixon
1441,78221,TX,San Antonio
1442,78357,TX,Freer
1443,78570,TX,Mercedes
1444,78654,TX,Marble Falls
1445,78028,TX,Kerrville
1446,78101,TX,Adkins
1447,78102,TX,Beeville
1448,78119,TX,Kenedy
1449,78152,TX,Saint Hedwig
1450,78154,TX,Schertz
1451,78160,TX,Stockdale
1452,78164,TX,Yorktown
1453,78204,TX,San Antonio
1454,78212,TX,San Antonio
1455,78215,TX,San Antonio
1456,78217,TX,San Antonio
1457,78226,TX,San Antonio
1458,78228,TX,San Antonio
1459,78231,TX,San Antonio
1460,78236,TX,Jbsa Lackland
1461,78237,TX,San Antonio
1462,78240,TX,San Antonio
1463,78249,TX,San Antonio
1464,78363,TX,Kingsville
1465,31090,GA,Toomsboro
1466,31092,GA,Vienna
1467,31210,GA,Macon
1468,31302,GA,Bloomingdale
1469,31323,GA,Riceboro
1470,31326,GA,Rincon
1471,31404,GA,Savannah
1472,31501,GA,Waycross
1473,31532,GA,Denton
1474,31545,GA,Jesup
1475,31549,GA,Lumber City
1476,31001,GA,Abbeville
1477,31006,GA,Butler
1478,31008,GA,Byron
1479,31088,GA,Warner Robins
1480,31206,GA,Macon
1481,31216,GA,Macon
1482,31301,GA,Allenhurst
1483,31303,GA,Clyo
1484,31305,GA,Darien
1485,31324,GA,Richmond Hill
1486,21665,MD,Sherwood
1487,21673,MD,Trappe
1488,21676,MD,Wittman
1489,21710,MD,Adamstown
1490,21737,MD,Glenelg
1491,21742,MD,Hagerstown
1492,21005,MD,Aberdeen Proving Ground
1493,21015,MD,Bel Air
1494,51046,IA,Paullina
1495,51050,IA,Remsen
1496,51537,IA,Harlan
1497,51543,IA,Kimballton
1498,51545,IA,Little Sioux
1499,51553,IA,Minden
1500,51053,IA,Schaller
1501,51111,IA,Sioux City
1502,51201,IA,Sheldon
1503,51242,IA,Lester
1504,51334,IA,Estherville
1505,51347,IA,Lake Park
1506,51019,IA,Danbury
1507,51101,IA,Sioux City
1508,51240,IA,Inwood
1509,51248,IA,Sanborn
1510,51343,IA,Greenville
1511,51363,IA,Superior
1512,51447,IA,Kirkman
1513,51448,IA,Kiron
1514,51461,IA,Schleswig
1515,51536,IA,Hancock
1516,51541,IA,Henderson
1517,51546,IA,Logan
1518,51562,IA,Panama
1519,51571,IA,Silver City
1520,51645,IA,Imogene
1521,51105,IA,Sioux City
1522,51235,IA,Doon
1523,51244,IA,Matlock
1524,51341,IA,Gillett Grove
1525,51346,IA,Hartley
1526,51351,IA,Milford
1527,51431,IA,Arthur
1528,51440,IA,Dedham
1529,51445,IA,Ida Grove
1530,51449,IA,Lake City
1531,51003,IA,Alton
1532,51501,IA,Council Bluffs
1533,51531,IA,Elk Horn
1534,51578,IA,Westphalia
1535,51007,IA,Bronson
1536,51028,IA,Kingsley
1537,51029,IA,Larrabee
1538,51047,IA,Peterson
1539,51061,IA,Washta
1540,51062,IA,Westfield
1541,51063,IA,Whiting
1542,51650,IA,Riverton
1543,86024,AZ,Happy Jack
1544,45255,OH,Cincinnati
1545,83839,ID,Kingston
1546,83651,ID,Nampa
1547,83548,ID,Reubens
1548,83554,ID,White Bird
1549,83286,ID,Weston
1550,85037,AZ,Phoenix
1551,85535,AZ,Eden
1552,85337,AZ,Gila Bend
1553,85334,AZ,Ehrenberg
1554,85008,AZ,Phoenix
1555,85044,AZ,Phoenix
1556,85053,AZ,Phoenix
1557,84044,UT,Magna
1558,84642,UT,Manti
1559,84645,UT,Mona
1560,84120,UT,West Valley City
1561,84123,UT,Salt Lake City
1562,84034,UT,Ibapah
1563,84036,UT,Kamas
1564,84112,UT,Salt Lake City
1565,84128,UT,West Valley City
1566,93242,CA,Laton
1567,93591,CA,Palmdale
1568,93616,CA,Del Rey
1569,93728,CA,Fresno
1570,93921,CA,Carmel By The Sea
1571,93930,CA,King City
1572,93274,CA,Tulare
1573,93627,CA,Helm
1574,93634,CA,Lakeshore
1575,86505,AZ,Ganado
1576,67301,KS,Independence
1577,67882,KS,Wright
1578,67901,KS,Liberal
1579,67330,KS,Altamont
1580,67649,KS,Luray
1581,45301,OH,Alpha
1582,83655,ID,New Plymouth
1583,83703,ID,Boise
1584,83602,ID,Banks
1585,83323,ID,Declo
1586,85340,AZ,Litchfield Park
1587,85022,AZ,Phoenix
1588,85023,AZ,Phoenix
1589,85706,AZ,Tucson
1590,85040,AZ,Phoenix
1591,84056,UT,Hill Afb
1592,84302,UT,Brigham City
1593,84655,UT,Santaquin
1594,84026,UT,Fort Duchesne
1595,93013,CA,Carpinteria
1596,93618,CA,Dinuba
1597,93924,CA,Carmel Valley
1598,93925,CA,Chualar
1599,93667,CA,Tollhouse
1600,93673,CA,Traver
1601,93261,CA,Richgrove
1602,60137,IL,Glen Ellyn
1603,60145,IL,Kingston
1604,60153,IL,Maywood
1605,60162,IL,Hillside
1606,60184,IL,Wayne
1607,60407,IL,Braceville
1608,60408,IL,Braidwood
1609,60442,IL,Manhattan
1610,60448,IL,Mokena
1611,60463,IL,Palos Heights
1612,60467,IL,Orland Park
1613,60482,IL,Worth
1614,60558,IL,Western Springs
1615,60560,IL,Yorkville
1616,60563,IL,Naperville
1617,60611,IL,Chicago
1618,60616,IL,Chicago
1619,60651,IL,Chicago
1620,62370,IL,Rockport
1621,62432,IL,Hidalgo
1622,62561,IL,Riverton
1623,62440,IL,Lerna
1624,62286,IL,Sparta
1625,62366,IL,Pleasant Hill
1626,62631,IL,Concord
1627,62512,IL,Beason
1628,62531,IL,Edinburg
1629,62532,IL,Elwin
1630,62541,IL,Lake Fork
1631,44813,OH,Bellville
1632,44817,OH,Bloomdale
1633,44072,OH,Novelty
1634,44118,OH,Cleveland
1635,44203,OH,Barberton
1636,44264,OH,Peninsula
1637,44431,OH,Leetonia
1638,44440,OH,Mineral Ridge
1639,44512,OH,Youngstown
1640,44139,OH,Solon
1641,44216,OH,Clinton
1642,44278,OH,Tallmadge
1643,44313,OH,Akron
1644,44314,OH,Akron
1645,44418,OH,Fowler
1646,44428,OH,Kinsman
1647,44446,OH,Niles
1648,44449,OH,North Benton
1649,37854,TN,Rockwood
1650,37885,TN,Vonore
1651,37886,TN,Walland
1652,37887,TN,Wartburg
1653,37891,TN,Whitesburg
1654,21916,MD,Childs
1655,21104,MD,Marriottsville
1656,21204,MD,Towson
1657,21521,MD,Barton
1658,43464,OH,Vickery
1659,43506,OH,Bryan
1660,43511,OH,Custar
1661,43469,OH,Woodville
1662,43512,OH,Defiance
1663,43526,OH,Hicksville
1664,43528,OH,Holland
1665,43533,OH,Lyons
1666,43535,OH,Malinta
1667,43842,OH,Trinway
1668,43902,OH,Alledonia
1669,43907,OH,Cadiz
1670,43917,OH,Dillonvale
1671,43925,OH,East Springfield
1672,43967,OH,Warnock
1673,43972,OH,Bannock
1674,43974,OH,Harrisville
1675,43032,OH,Kilbourne
1676,43036,OH,Magnetic Springs
1677,08346,NJ,Newtonville
1678,08318,NJ,Elmer
1679,08321,NJ,Fortescue
1680,08326,NJ,Landisville
1681,08403,NJ,Longport
1682,08515,NJ,Chesterfield
1683,08518,NJ,Florence
1684,08534,NJ,Pennington
1685,08535,NJ,Millstone Township
1686,08536,NJ,Plainsboro
1687,08629,NJ,Trenton
1688,08691,NJ,Trenton
1689,08724,NJ,Brick
1690,08740,NJ,Ocean Gate
1691,08816,NJ,East Brunswick
1692,08826,NJ,Glen Gardner
1693,08828,NJ,Helmetta
1694,08852,NJ,Monmouth Junction
1695,50594,IA,Vincent
1696,50595,IA,Webster City
1697,50598,IA,Whittemore
1698,50601,IA,Ackley
1699,50613,IA,Cedar Falls
1700,50616,IA,Charles City
1701,50627,IA,Eldora
1702,50628,IA,Elma
1703,50632,IA,Garwin
1704,50635,IA,Gladbrook
1705,50636,IA,Greene
1706,50672,IA,Steamboat Rock
1707,50707,IA,Evansdale
1708,50801,IA,Creston
1709,50860,IA,Redding
1710,50862,IA,Sharpsburg
1711,50863,IA,Tingley
1712,50315,IA,Des Moines
1713,50401,IA,Mason City
1714,50420,IA,Alexander
1715,18707,PA,Mountain Top
1716,18829,PA,Le Raysville
1717,18840,PA,Sayre
1718,18850,PA,Ulster
1719,18851,PA,Warren Center
1720,18917,PA,Dublin
1721,18936,PA,Montgomeryville
1722,18969,PA,Telford
1723,18830,PA,Little Meadows
1724,18833,PA,New Albany
1725,18914,PA,Chalfont
1726,18091,PA,Wind Gap
1727,18066,PA,New Tripoli
1728,77480,TX,Sweeny
1729,77505,TX,Pasadena
1730,77515,TX,Angleton
1731,77519,TX,Batson
1732,77531,TX,Clute
1733,77534,TX,Danbury
1734,77536,TX,Deer Park
1735,66852,KS,Gridley
1736,66853,KS,Hamilton
1737,66858,KS,Lincolnville
1738,66860,KS,Madison
1739,66930,KS,Agenda
1740,66939,KS,Courtland
1741,66944,KS,Haddam
1742,66946,KS,Hollenberg
1743,66955,KS,Mahaska
1744,66757,KS,Neodesha
1745,66779,KS,Uniontown
1746,66834,KS,Alta Vista
1747,66849,KS,Dwight
1748,66717,KS,Buffalo
1749,66735,KS,Franklin
1750,66772,KS,Savonburg
1751,66778,KS,Treece
1752,66859,KS,Lost Springs
1753,66869,KS,Strong City
1754,66936,KS,Burr Oak
1755,66937,KS,Clifton
1756,66940,KS,Cuba
1757,66942,KS,Formoso
1758,66943,KS,Greenleaf
1759,66959,KS,Munden
1760,66970,KS,Webber
1761,66510,KS,Melvern
1762,66612,KS,Topeka
1763,66019,,
1764,66097,KS,Winchester
1765,66207,KS,Overland Park
1766,66436,KS,Holton
1767,66544,KS,Vermillion
1768,66714,KS,Benedict
1769,66414,KS,Carbondale
1770,66417,KS,Corning
1771,17536,PA,Kirkwood
1772,17547,PA,Marietta
1773,03221,NH,Bradford
1774,03230,NH,Danbury
1775,03233,NH,Elkins
1776,03246,NH,Laconia
1777,03256,NH,New Hampton
1778,03273,NH,South Sutton
1779,03431,NH,Keene
1780,03445,NH,Sullivan
1781,03447,NH,Fitzwilliam
1782,03451,NH,Hinsdale
1783,03452,NH,Jaffrey
1784,03455,NH,Marlborough
1785,03605,NH,Lempster
1786,03751,NH,Georges Mills
1787,03752,NH,Goshen
1788,03768,NH,Lyme
1789,03777,NH,Orford
1790,03809,NH,Alton
1791,03811,NH,Atkinson
1792,03818,NH,Conway
1793,03827,NH,East Kingston
1794,03839,NH,Rochester
1795,03857,NH,Newmarket
1796,03860,NH,North Conway
1797,03886,NH,Tamworth
1798,03901,ME,Berwick
1799,03902,ME,Cape Neddick
1800,03868,NH,Rochester
1801,03874,NH,Seabrook
1802,03875,NH,Silver Lake
1803,03878,NH,Somersworth
1804,03906,ME,North Berwick
1805,03908,ME,South Berwick
1806,03835,NH,Farmington
1807,03836,NH,Freedom
1808,03845,NH,Intervale
1809,03855,NH,New Durham
1810,03856,NH,Newfields
1811,03865,NH,Plaistow
1812,03870,NH,Rye
1813,03887,NH,Union
1814,03894,NH,Wolfeboro
1815,03903,ME,Eliot
1816,03462,NH,Spofford
1817,03467,NH,Westmoreland
1818,03570,NH,Berlin
1819,03579,NH,Errol
1820,03590,NH,North Stratford
1821,03595,NH,Twin Mountain
1822,03603,NH,Charlestown
1823,03743,NH,Claremont
1824,03745,NH,Cornish
1825,03750,NH,Etna
1826,03755,NH,Hanover
1827,03770,NH,Meriden
1828,73074,OK,Paoli
1829,73077,OK,Perry
1830,73089,OK,Tuttle
1831,73096,OK,Weatherford
1832,73102,OK,Oklahoma City
1833,73110,OK,Oklahoma City
1834,73121,OK,Oklahoma City
1835,73122,OK,Oklahoma City
1836,73439,OK,Kingston
1837,73443,OK,Lone Grove
1838,73450,OK,Milburn
1839,73455,OK,Ravia
1840,73461,OK,Wapanucka
1841,73481,OK,Ratliff City
1842,73520,OK,Addington
1843,73531,OK,Devol
1844,73559,OK,Mountain Park
1845,73564,OK,Roosevelt
1846,73566,OK,Snyder
1847,73654,OK,Leedey
1848,73658,OK,Oakwood
1849,73664,OK,Sentinel
1850,73718,OK,Ames
1851,08879,NJ,South Amboy
1852,08886,NJ,Stewartsville
1853,08009,NJ,Berlin
1854,08011,NJ,Birmingham
1855,08016,NJ,Burlington
1856,08019,NJ,Chatsworth
1857,08026,NJ,Gibbsboro
1858,08035,NJ,Haddon Heights
1859,08527,NJ,Jackson
1860,08751,NJ,Seaside Heights
1861,08824,NJ,Kendall Park
1862,08820,NJ,Edison
1863,08802,NJ,Asbury
1864,08805,NJ,Bound Brook
1865,08821,NJ,Flagtown
1866,08827,NJ,Hampton
1867,08829,NJ,High Bridge
1868,08831,NJ,Monroe Township
1869,08850,NJ,Milltown
1870,08853,NJ,Neshanic Station
1871,08854,NJ,Piscataway
1872,08872,NJ,Sayreville
1873,08402,NJ,Margate City
1874,08406,NJ,Ventnor City
1875,08525,NJ,Hopewell
1876,08533,NJ,New Egypt
1877,08640,NJ,Joint Base Mdl
1878,08730,NJ,Brielle
1879,08822,NJ,Flemington
1880,08823,NJ,Franklin Park
1881,29178,SC,Whitmire
1882,29223,SC,Columbia
1883,29306,SC,Spartanburg
1884,29322,SC,Campobello
1885,29376,SC,Roebuck
1886,77968,TX,Inez
1887,77971,TX,Lolita
1888,77982,TX,Port O Connor
1889,77086,TX,Houston
1890,77464,TX,Orchard
1891,77493,TX,Katy
1892,77494,TX,Katy
1893,77872,TX,North Zulch
1894,77964,TX,Hallettsville
1895,77970,TX,La Ward
1896,77974,TX,Meyersville
1897,77977,TX,Placedo
1898,77984,TX,Shiner
1899,77991,TX,Vanderbilt
1900,77994,TX,Westhoff
1901,77015,TX,Houston
1902,77022,TX,Houston
1903,77026,TX,Houston
1904,77027,TX,Houston
1905,77047,TX,Houston
1906,77005,TX,Houston
1907,77007,TX,Houston
1908,77017,TX,Houston
1909,77019,TX,Houston
1910,77378,TX,Willis
1911,77356,TX,Montgomery
1912,77357,TX,New Caney
1913,77359,TX,Oakhurst
1914,77382,TX,Spring
1915,77396,TX,Humble
1916,77419,TX,Blessing
1917,77428,TX,Collegeport
1918,77432,TX,Danevang
1919,77435,TX,East Bernard
1920,77441,TX,Fulshear
1921,77447,TX,Hockley
1922,77025,TX,Houston
1923,77038,TX,Houston
1924,34234,FL,Sarasota
1925,66075,KS,Pleasanton
1926,66080,KS,Richmond
1927,66083,KS,Spring Hill
1928,66105,KS,Kansas City
1929,66212,KS,Overland Park
1930,66440,KS,Hoyt
1931,66833,KS,Allen
1932,66840,KS,Burns
1933,66758,KS,Neosho Falls
1934,62245,IL,Germantown
1935,62254,IL,Lebanon
1936,62279,IL,Renault
1937,62298,IL,Waterloo
1938,62301,IL,Quincy
1939,62313,IL,Basco
1940,62346,IL,La Prairie
1941,62355,IL,Nebo
1942,62363,IL,Pittsfield
1943,62365,IL,Plainville
1944,62348,IL,Lima
1945,62349,IL,Loraine
1946,62362,IL,Perry
1947,62615,IL,Auburn
1948,62626,IL,Carlinville
1949,62628,IL,Chapin
1950,62629,IL,Chatham
1951,62649,IL,Hettick
1952,62664,IL,Mason City
1953,62667,IL,Modesto
1954,62704,IL,Springfield
1955,55049,MN,Medford
1956,55051,MN,Mora
1957,55073,MN,Scandia
1958,55088,MN,Webster
1959,55106,MN,Saint Paul
1960,55116,MN,Saint Paul
1961,55117,MN,Saint Paul
